,Converted_Date,BTC_Price,gemini,Korbit,COINONE,litecoin,btcecom,bitfinex,BTxbox,itBit,QuadrigaCoinEx,Bitaccess,Bitstamp,coinbase,cryptsy,krakenfx,bitpanda,Poloniex,BitcoinSource,Dashpay,OKCoin,Coinsquare,BitPay,monerocurrency,zcashco,CoinCorner,Ripple_x,Bitwage,huobicom,Ripple_y,mineZcash,Bitcoin,Coinigy,coindesk,cex_io,EthereumNetw,ShapeShift_io,coinmama_com,bisq_network,BitcoinBabeAU,binance_2017,CoinCheckup,BithumbOfficial,Bchen2017,Compound 
1906,11/5/15,437.05,,0,,,,0.133169231,,0,,,0.8858,0.317,,0.11315,,,,0,,,0.0129,0.7964,,,0.285825,0.26424,,,,,,,,,,,,,,,,,
1907,11/6/15,400,,,,,,0.3818,,0.16398,,,0.6124,0.263116667,,,,,,0,-0.34,,,,,,0.090216667,0.377575,,,,,,,,,,,,,,,,,
1908,11/7/15,388.38,,,,,,,,0.2553,,,,,,,,,,,,0.4199,,,,,0.6597,,,,,,,,,,,,,,,,,,
1909,11/8/15,387.38,,-0.334475,,,,,,0.2732,,,,,,,,,,,,,,,,,-0.296,,,,,,,,,,,,,,,,,,
1910,11/9/15,381.51,,0,,,,0.3818,,0,,,,,,,,,,,,,,,,,0.29104,0.389266667,,,,,,,,,,,,,,,,,
1911,11/10/15,378.8,,,,0,0,-0.22795,,0,,,,0,,0.743,,,,,,,0.4404,0.068,,0,0.137866667,0.037716667,,,,,,,,,,,,,,,,,
1912,11/11/15,353.58,,,,,,0.2263,,0,,,,,,,,,,,,,0,0,,0.5901,0.105711111,0.286433333,,,,,,,,,,,,,,,,,
1913,11/12/15,309.9,,,,,,0.38585,,,,,,0,,,,,,,,,0,0,,0.152466667,-0.029771429,0.1405,,,,,,,,,,,,,,,,,
1914,11/13/15,331.6,,,,,,,,,,,0.7717,0.872,,,0.4753,,0,0,,0.807,,,,0,0.089271429,0.2587,,,,,,,,,,,,,,,,,
1915,11/14/15,332.2,,,,-0.6696,,,,,,,,,,,,,,0,,,,,,,0.4404,,,,,,,,,,,,,,,,,,
1916,11/15/15,331.9,,,,,,,,,,,,,,,,,,,,,,,,0.5719,0,,,,,,,,,,,,,,,,,,
1917,11/16/15,322.33,,0.105166667,,,,0.3082,,-0.2732,,,,0.6588,,,,,,0,,,0.44415,,,0.25248,0.2317625,0.12315,,,,,,,,,,,,,,,,,
1918,11/17/15,329.32,,,,,,0.12234,,-0.064,,,,,,,0,,,,,0.3612,0.293325,,,,0.039714286,,,,,,,,,,,,,,,,,,
1919,11/18/15,335.95,,,,,,0.4588,,0,-0.17975,,,0.5134,,,0.26335,,,,,,0.302825,0.23835,,,0.09856,0.2957,,,,,,,,,,,,,,,,,
1920,11/19/15,334.46,,,,,,,,0,,,,,,,-0.6124,,,,,,0,0.2924,,,0.164633333,0.15898,,,,,,,,,,,,,,,,,
1921,11/20/15,329,,,,,0,0.16915,,0.0913,,,,0.1366,,0.5311,,,,0,,,-0.0129,,,0.23695,0.00794,,,,,,,,,,,,,,,,,,
1922,11/21/15,320.62,0,,,,,,,,,,,0.244,0.4199,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,
1923,11/22/15,325.56,,-0.17524,,,,,,,,,,,-0.5106,,,,,0,,,0.7082,0.4404,,0.127266667,0.6369,,,,,,,,,,,,,,,,,,
1924,11/23/15,322.33,,-0.13795,,,0.1779,,,0.091066667,,,0,0,0.4019,,0,,,0.4389,,0.1852,0.6597,,,,0.31245,-0.2202,,,,,,,,,,,,,,,,,
1925,11/24/15,324.49,,-0.4003,,,,0.41905,,0.176866667,,,,,,-0.2411,,0,,,,0,0.4019,,,0.4574,0.20776,0.4588,,,,,,,,,,,,,,,,,
1926,11/25/15,321.1,,,,,,,,0.16335,,,,0,-0.5574,0.21,0,,,0.5848,,,0.6486,,,0.4927,0,0,,,,,,,,,,,,,,,,,
1927,11/26/15,325,,,,,,,,,0,,-0.3625,,,,,,,0,,,0.537966667,0.4574,,,0.24695,,,,,,,,,,,,,,,,,,
1928,11/27/15,348,,,,,,0.6124,,,,,,0,,,,,,,,,0.313118182,,,,,,,,,,,,,,,,,,,,,,
1929,11/28/15,359.54,,,,,,,,,,,,,,,,,,-0.34,,,0,,,,0.6369,,,,,,,,,,,,,,,,,,
1930,11/29/15,353.88,,0.19005,,,,,,,,,,,,,,,,,0,0.6114,0.30525,0,,,,,,,,,,,,,,,,,,,,,
1931,11/30/15,363.98,,-0.09652,,,,0.2793,,0,,,,0.21075,,,,,,,,,,,,0.7574,0.0593,-0.078566667,,,,,,,,,,,,,,,,,
1932,12/1/15,372.53,,0.2998,,,,,,0.264877778,,,,,,,,,,0,,0.39055,0.2202,,,0.5562,-0.04482,,,,,,,,,,,,,,,,,,
1933,12/2/15,359.32,,,,,,0.4767,,0,,,,0.802,,,,,,,,,0.251883333,,,,0.20128,0,,,,,,,,,,,,,,,,,
1934,12/3/15,360.98,,,,,,0.886,,0,,,,,,,,-0.02035,,0,,,0,,,,0.38172,0.3394,,,,,,,,,,,,,,,,,
1935,12/4/15,362.49,,,,,,0.3182,,0.1909,0,,,,,,,,,0.3612,,,0.347166667,,,0.4199,0.135075,0.6249,,,,,,,,,,,,,,,,,
1936,12/5/15,377.72,,,,,,0.6597,,,0.3818,,,0.4019,,,,,,0.2294,0,,0.4404,,,,-0.1909,0.419833333,,,,,,,,,,,,,,,,,
1937,12/6/15,390.04,,-0.5244,,,,0.2363,,,0,,,,,,,,,0,,,0.8225,,,,0.4215,,,,,,,,,,,,,,,,,,
1938,12/7/15,390.04,,0,,,,-0.051685714,,0,,,,,,,,,,,,,0.68,,,,0.164633333,0.148,,,,,,,,,,,,,,,,,
1939,12/8/15,395.58,,,,,-0.4767,0.042658333,,0.07636,,,0.6124,0.6369,,0.4858,,,,,,,,0.08808,,0.8585,0.249925,0,,,,,,,,,,,,,,,,,
1940,12/9/15,394.99,,,,,,0.311093333,,0.0851,,,,,,,0.6588,,,0,,0.6124,0,,,,0.16334,0,,,,,,,,,,,,,,,,,
1941,12/10/15,414.01,,,,,,0.36005,,0.307166667,,-0.2225,,0,0.4215,,,,,,,0.6696,0.34,,,,0.02495,0.074,,,,,,,,,,,,,,,,,
1942,12/11/15,415.64,,,,,,,,,,,0.4019,,,,,,,0,,,,,,0,0.048133333,,,,,,,,,,,,,,,,,,
1943,12/12/15,444.29,,,,,,0.22755,,,,,,0.6901,,,,,,,,,,,,,0.4215,0,,,,,,,,,,,,,,,,,
1944,12/13/15,426.06,,,,,,,,0,,0,,0.6249,,,0,,,,,,,,,,0,0.636,,,,,,,,,,,,,,,,,
1945,12/14/15,438.79,,,,,0,0,,0,,,,,,,0,,,0.29025,,0.5256,0.4926,,,,0,-0.662666667,,,,,,,,,,,,,,,,,
1946,12/15/15,445.6,,,,,0,0.222207143,,0.2787,,,,,,,,,,0,,,0.3506,,,,0.239633333,,,,,,,,,,,,,,,,,,
1947,12/16/15,459.48,,,,,0,,,0,0.2023,,,,-0.128,,,,,0.5099,,,0.20515,0,,,0.20894,0.08808,,,,,,,,,,,,,,,,,
1948,12/17/15,454.43,,,,,,,,0.2553,,,-0.05135,0,,,,,,,,0.807,0.1642,,,0.4215,0.15925,,,,,,,,,,,,,,,,,,
1949,12/18/15,453.39,,,,,,,,0,,,0.5356,0,,,0.246733333,,,,,,0,,,0.64275,0,,,,,,,,,,,,,,,,,,
1950,12/19/15,458.95,,,,,,,,,,,,,,,,-0.098666667,,,,,,,,,0,,,,,,,,,,,,,,,,,,
1951,12/20/15,461.16,,0,,,,0.7717,,,,,,,,,,,,,,,0.4926,,,,,0.1589,,,,,,,,,,,,,,,,,
1952,12/21/15,434.98,,,,,,0.346933333,,0.7269,,,,,,,,,,0.5423,,,,0.07655,,,0,0.1585,,,,,,,,,,,,,,,,,
1953,12/22/15,438.7,,,,0.269325,,,,0,,,0.2899,0,,,,,,,,,0.4588,,0.4019,0,0,0.422666667,,,,,,,,,,,,,,,,,
1954,12/23/15,435.98,,-0.5667,,,,,,0.38075,,,,,,,,,,0.8126,,,,,,0.7424,0.24695,0,,,,,,,,,,,,,,,,,
1955,12/24/15,441.4,,,,,,,,0,,,0.8682,,,,,,,,,,0,0.1468,,,0.7644,0.1468,,,,,,,,,,,,,,,,,
1956,12/25/15,453.95,,,,,,,,,,,,,,,,,,0.1779,,,,,,0.5848,,0.478466667,,,,,,,,,,,,,,,,,
1957,12/26/15,454.98,,,,,,,,,,,,,,,,0,,0,,,0.7424,,,,0,0.0086,,,,,,,,,,,,,,,,,
1958,12/27/15,417.99,,0,,,,,,,,,,,,,,,,,,,,0.8622,,0.8016,,0.54555,,,,,,,,,,,,,,,,,
1959,12/28/15,418.46,,0,,,,,,,,,,0,,,,,,0.301,,,0.1531,,,,0,0.1101,,,,,,,,,,,,,,,,,
1960,12/29/15,423.98,,,,,,,,,,,,,,,,,,,,,0.527666667,,,,-0.148,0,,,,,,,,,,,,,,,,,
1961,12/30/15,431.13,,,,,,,,0.1779,0.4767,,,,,,,,,0.315566667,,,,,,0.21645,0.2232,-0.0312,,,,,,,,,,,,,,,,,
1962,12/31/15,428,,,,,,,,,,,0.5093,0.4497,,,,,,0.148,,,,0,,,0,0,,,,,,,,,,,,,,,,,
1963,1/1/16,429.34,,,,0.593066667,,,,,,,,,,0.5242,,,,0.4967,,0.8777,0.34,0,,,,,,,,,,,,,,,,,,,,,
1964,1/2/16,432.33,,,,0.162428571,,,,,,,,,,,,,,,,,0.6114,,,,0,0.3818,,,,,,,,,,,,,,,,,
1965,1/3/16,433.94,,-0.5994,,0.2714,,,,,,,,,,,,,,0.4576,,,0.6114,,,0,,,,,,,,,,,,,,,,,,,
1966,1/4/16,428.13,,0,,,,0.7717,,0,,,0.4389,,,,0.237,,,0,,,0.212,,,,0.044671429,,,,,,,,,,,,,,,,,,
1967,1/5/16,433,,,,,,,,0.1909,,,0,,,,,,,0,,0.1739,0.161233333,,,0,0.022,0.3182,,,,,,,,,,,,,,,,,
1968,1/6/16,431.9,,,,0,,,,,,0,,,,,,,,-0.119833333,,,0.188966667,,,0.7579,0.200557143,0,,,,,,,,,,,,,,,,,
1969,1/7/16,430.75,,,,,-0.4767,,,0.19756,,,,0,,,,,,,,,-0.4404,,,0.1691,-0.31845,,,,,,,,,,,,,,,,,,
1970,1/8/16,453.71,,,,,0.17,0.9062,,0.05428,,,0.4197,0.430966667,,,,,,0.4574,,,0.4609,0.18445,,0.2023,0.122,0.512125,,,,,,,,,,,,,,,,,
1971,1/9/16,447.04,,,,0.19765,,0.8126,,0.34,,,,,,,,,,,,,,-0.11155,,,0.3359,,,,,,,,,,,,,,,,,,
1972,1/10/16,450.15,,0.5994,,,,,,0,,,,,,,0,,,,,,,-0.148,,,0,0.72165,,,,,,,,,,,,,,,,,
1973,1/11/16,446.24,,,,-0.0432,,0,,0.36748,,,,,,,,,,0,,,,0,,,0,0.4404,,,,,,,,,,,,,,,,,
1974,1/12/16,447.11,,,,0,,0.5746,,0.3716,,0.7345,,,,,,,,0.4199,,,0.6486,0,,,0.233214286,0.31245,,,,,,,,,,,,,,,,,
1975,1/13/16,446.66,,0.4404,,,,0.1815,,0,,,,,0,,,,,0.4019,,,,,,-0.34,0.061677778,0,,,,,,,,,,,,,,,,,
1976,1/14/16,429.57,,,,,,0.8969,,0,,,,,,,,,,,,0.3182,0.127266667,,,0.784,0.277033333,0.3818,,,,,,,,,,,,,,,,,
1977,1/15/16,431.9,,,,0.1909,,,,,,,,-0.8411,0,,,,,0,,0.1591,0,0.308183333,,0.872,-0.12765,0.148,,,,,,,,,,,,,,,,,
1978,1/16/16,391.62,,,,,,,,,0.2202,,,,,,,,,0.4404,,-0.11565,,,,,0.17,0.3612,,,,,,,,,,,,,,,,,
1979,1/17/16,370.4,,-0.1429,,,,,,,0,,,,,,,,,0,,0.5356,,,,,0.2294,,,,,,,,,,,,,,,,,,
1980,1/18/16,385.45,,,,,,,,,,,0.3382,,,,,,,0.105133333,,0.0258,0,,,,0.34,0,,,,,,,,,,,,,,,,,
1981,1/19/16,385.28,,,,,,,,,,,,0.4753,,0.3821125,,,,0.08895,,-0.105375,0.411233333,,,0.2869,0.056666667,,,,,,,,,,,,,,,,,,
1982,1/20/16,378.66,,,,,,0.3182,,,,,,,0,0,0.031,,,0,,-0.1366,0.1909,,0,,0.150514286,0,,,,,,,,,,,,,,,,,
1983,1/21/16,408.33,,,,,,,,,0,,0.7003,,0.0258,,0.4003,,,-0.098666667,,0.5859,0.31245,,,,0.145071429,-0.7579,,,,,,,,,,,,,,,,,
1984,1/22/16,408,,,,,,,,,,,,,,-0.0351,0,,0.4588,0.139025,,,0.12516,0.4939,0.4146,0.6808,0.420842857,0,,,,,,,,,,,,,,,,,
1985,1/23/16,385.7,,,,,,,,,,,,,,,,,,-0.0572,,-0.0516,,0,0,0.4199,0.2716,,,,,,,,,,,,,,,,,,
1986,1/24/16,388.5,,,,,,0.3182,,,,,,,,0.5719,,,,0.3818,,,0.3054,0.1366,,,,0,,,,,,,,,,,,,,,,,
1987,1/25/16,404.75,,,,,,0.3291,,,,,,,,,,0.4648,,0,,0.234,0.45705,0.274166667,,,0.23835,,,,,,,,,,,,,,,,,,
1988,1/26/16,387.09,,,,,,,,0,,,,0.128,,-0.022233333,,,,0,-0.34,0.025733333,0,0.4199,0.4576,0,0.033375,0,,,,,,,,,,,,,,,,,
1989,1/27/16,394.12,,,,,,,,0.279175,,,,,,0.034722222,,,,,,0.403225,,0,,,0.184683333,,,,,,,,,,,,,,,,,,
1990,1/28/16,394.45,,,,,0,,,0.34,0,,,0,,,,,0.34,0,,,-0.171066667,0,,0,0.15566,,,,,,,,,,,,,,,,,,
1991,1/29/16,382.44,,,,,0.1779,,,0.4019,,,,,,0.4588,0,,,0,,,0.34,,0.1893,0,0.056177778,,,,,,,,,,,,,,,,,,
1992,1/30/16,377.26,,,,,,,,0.6597,,,,0,,,,,,-0.033466667,0.2732,,0,,,,0,0.3818,,,,,,,,,,,,,,,,,
1993,1/31/16,378.24,,,,,,,,,0.5457,,,,,,,,,0.4939,,,0,,0.17,,0,,,,,,,,,,,,,,,,,,
1994,2/1/16,376.86,,,,,,,,-0.27115,-0.1027,,,,,0.318,,,,0,,,0.09545,,0.35442,0.807,0.168425,0,,,,,,,,,,,,,,,,,
1995,2/2/16,372,,,,,,,,-0.27115,,,,,,,0,,,0.3182,0.2225,,0.34,0.10625,0.807,,-0.021871429,,,,,,,,,,,,,,,,,,
1996,2/3/16,373.48,,,,,,,,0,,,,,,,,,0,0,,,0.0846,0.089633333,0.513966667,,0.17595,,,,,,,,,,,,,,,,,,
1997,2/4/16,368.38,,,,,,,,0.1312,,,0.8271,,,0.143333333,,,,0,0.9097,,-0.0254,,0,,0.12106,,,,,,,,,,,,,,,,,,
1998,2/5/16,385.06,,,,-0.13775,,,,0.13992,,,,,,,0.3818,,,0.3818,,0.1288,0,0.4019,0.336566667,,0.19326,0,,,,,,,,,,,,,,,,,
1999,2/6/16,386.49,,,,,,,,-0.2873,,,,,,,,,,0.3612,,0.05905,,,0.4138,,0.5574,,,,,,,,,,,,,,,,,,
2000,2/7/16,373.04,,,,,,,,-0.1779,0.923,,,,,,,,,0,,,,,,0,0,0.3818,,,,,,,,,,,,,,,,,
2001,2/8/16,373.74,,,,,,,,0.13958,,0.3802,,,,0,,,,0.5719,,,0.4926,0,-0.12912,0.3182,0.08895,0.7177,,,,,,,,,,,,,,,,,
2002,2/9/16,375.8,,,,0,,,,0.100475,,,,,,,,,,,,0.17975,,-0.1002,0.1779,,-0.111433333,0,,,,,,,,,,,,,,,,,
2003,2/10/16,372.61,,,,,,,,0.3818,,,,,,,,,,0,,,,0.4019,,,0.188315,,,,,,,,,,,,,,,,,,
2004,2/11/16,378.98,,,,,,,,0.2202,,,,0.6696,,0.3612,,,0,,,,,0.354833333,0.4665,,0.06041,0.4215,,,,,,,,,,,,,,,,,
2005,2/12/16,376.75,,0.8271,,,,0.30304,,0.3818,0.2785,,0.4767,,,0.70655,0,-0.01255,0,-0.040733333,,0,,,,,0.2077,,,,,,,,,,,,,,,,,,
2006,2/13/16,381.46,,,,,,,,,,,,,,,,-0.5574,,0.4003,,,0,0,,,0.3612,,,,,,,,,,,,,,,,,,
2007,2/14/16,388.6,,,,,,,,,0,,,,,,,,,,,,,0,,,0.35875,,,,,,,,,,,,,,,,,,
2008,2/15/16,402.38,,,,,,,,,,,0.546466667,,,-0.5264,,,,0.56755,,,,0,-0.4939,,0.169766667,0.3818,,,,,,,,,,,,,,,,,
2009,2/16/16,402.64,,,,,,0,,0.17,,,-0.0242,,,-0.0201,,0,,0.29295,,,0.4111,-0.05135,,,0.26025,-0.12615,,,,,,,,,,,,,,,,,
2010,2/17/16,406.69,,,,,,0.3953,,0.17,,0,,,,0.52015,,,,0,0,,0.7196,,,,0.477475,0.363983333,,,,,,,,,,,,,,,,,
2011,2/18/16,418.04,,,,,,,,0,,,,,,0.6486,,,,0.5106,,,,0.1496,,0.5106,0.4461875,-0.0516,,,,,,,,,,,,,,,,,
2012,2/19/16,418.97,,,,,,,,0,,,,,,,-0.0772,,,0,,,0.254,,,0.8977,0.247666667,0,,,,,,,,,,,,,,,,,
2013,2/20/16,418.02,,,,,,,,,-0.7835,,,,,,,,,,,,,0.4199,,,0.624,,,,,,,,,,,,,,,,,,
2014,2/21/16,439.48,,,,,,,,,,,,,,,,,,,,,,0.4389,,,0.2744,0.4019,,,,,,,,,,,,,,,,,
2015,2/22/16,434.67,,,,,,,,,,-0.2732,,,,,,,,0,,,0.3818,,,,0.16812,0.154633333,,,,,,,,,,,,,,,,,
2016,2/23/16,438.5,,,,,,,,,,,,0,,,0.2144,,,-0.2202,,,0.7054,0.101666667,,0,0.38865,0.32985,,,,,,,,,,,,,,,,,
2017,2/24/16,417,,,,,,,,0,,,0.6476,,,0.5423,,,,0,,,0.8172,0,,0.1924,0.1366,,,,,,,,,,,,,,,,,,
2018,2/25/16,423.1,,,,0.521766667,,-0.075433333,,,,-0.314866667,,0.807,,0.2553,0.886,,,0.3612,,,,0.50935,,,0.220842857,,,,,,,,,,,,,,,,,,
2019,2/26/16,421.4,,,,,,,,,,0,,,,,,,,,,0.3818,0,-0.1027,,0.636,0.158333333,0,,,,,,,,,,,,,,,,,
2020,2/27/16,424.34,,,,,,,,,,,,,,,,,,0.2202,,0.032866667,,0,,,0.4506,,,,,,,,,,,,,,,,,,
2021,2/28/16,432,,,,,,,,,,,,,,,,,,,,,,0,,,0.4939,,,,,,,,,,,,,,,,,,
2022,2/29/16,433.47,,,,,,,,,,,,,,,,,,,,,0.3057,0.254,0.289,0.5399,0.113433333,0.4767,,,,,,,,,,,,,,,,,
2023,3/1/16,436.18,,,,,,,,,0,,,0,,,0.4854,,,0,,0.3164,-0.1027,0.2094,,,0.18345,0,,,,,,,,,,,,,,,,,
2024,3/2/16,431.87,,,,,,,,0,,,,,,,,,,0,,,,0,,,0.215916667,0.5859,,,,,,,,,,,,,,,,,
2025,3/3/16,429.99,,,,,,,,0,,0,,,,,,-0.6705,,0,,-0.3802,,,,,0.07472,,,,,,,,,,,,,,,,,,
2026,3/4/16,421.44,,,,,0,,,0,,,,,,,,,,0.8126,-0.0258,,0.2023,0,-0.7506,0.4619,0.32254,0,,,,,,,,,,,,,,,,,
2027,3/5/16,416.48,,,,,,,,0.2553,0.5106,,,,,,,,,0,,,,0,,0.6239,0.0386,,,,,,,,,,,,,,,,,,
2028,3/6/16,401,,,,-0.033875,,,,0,,,,,-0.5994,,,,,0.0765,,0,0.6345,0,,,0.1204,,,,,,,,,,,,,,,,,,
2029,3/7/16,408.86,,,,,,0.67725,,0.148,,0,,,,,,,,0,,,0.77045,0.179966667,,0,0.101,0.0258,,,,,,,,,,,,,,,,,
2030,3/8/16,411.94,,,,,0,0.31245,,0.27055,,0.4003,,,,,,,,,,0,0.1589,-0.05135,,0.41055,0.33797,0,,,,,,,,,,,,,,,,,
2031,3/9/16,412.39,,,,,,0.7088,,0.3595,,0.230266667,,,,,,,,0,,0,0.6486,0.23765,,,0.566425,0.5624,,,,,,,,,,,,,,,,,
2032,3/10/16,413.1,,,,-0.12885,,0.096683333,,0.17975,,0,-0.229066667,0.4376,,,,0,-0.2732,-0.1016,,,0.2038,0,,,0.122157143,0.35246,,,,,,,,,,,,,,,,,
2033,3/11/16,416,,,,0.4973,,,,0.4019,0.32035,0,-0.0095,,,,,,,0.1405,,,0.34,,,0.17975,0.243128571,,,,,,,,,,,,,,,,,,
2034,3/12/16,421.22,,,,,,,,0.17975,,0.5106,,,,,,,,0,,,0,0,,-0.4389,0,0,,,,,,,,,,,,,,,,,
2035,3/13/16,412.44,,,,,-0.20095,,,0.4019,,,,,0,,,-0.4767,,0,,,,-0.1589,0.3266,,0.4019,,,,,,,,,,,,,,,,,,
2036,3/14/16,413.89,,,,0,0.7011,0.161885714,,0.119833333,,0,0.4019,0.1759,,,,0.41914,,0.164233333,,,0.50615,0.27658,,0.5719,0.1204,0.3818,,,,,,,,,,,,,,,,,
2037,3/15/16,414.78,,,,,,0.278816667,,0.1429,,,0.4404,,,,,,0,0,,,0.298166667,0.20095,0.246525,0,0.2391,0.0258,,,,,,,,,,,,,,,,,
2038,3/16/16,414.78,,,,,0,0.50715,,0,0.705,0.4188,,,,,,,,0,,,,0.7845,0.10695,,0.193238095,-0.29295,,,,,,,,,,,,,,,,,
2039,3/17/16,415.99,,,,,,0.253575,,0,,0.5994,,-0.3595,,,,,,0,,,0.1909,0.1647,,,0.10235,-0.3443,,,,,,,,,,,,,,,,,
2040,3/18/16,418.64,,,,0.63295,,-0.22425,,0,,-0.1591,,,,,,,,-0.3057,,0,,0.356633333,0,0.1531,0.5124,0.4215,,,,,,,,,,,,,,,,,
2041,3/19/16,408.87,,,,,,,,,,,,,,,,,,0.3169,,,,0.06364,0.5308,,0.3612,0,,,,,,,,,,,,,,,,,
2042,3/20/16,405.59,,,,,,,,,,,,,,,,,,0.2023,,,,0.162983333,0,,0,0,,,,,,,,,,,,,,,,,
2043,3/21/16,410.77,,,,0,0,,,0,,0.318,,,,,,,0.6249,,,,0,,-0.113333333,0.6114,0.07195,0.175566667,,,,,,,,,,,,,,,,,
2044,3/22/16,410.49,,,,,,,,0.2781,,,,,,,,,,0.628,,,-0.2202,0.190518182,-0.05135,,0.312383333,0.146614286,,,,,,,,,,,,,,,,,
2045,3/23/16,415.35,,,,,,,,0,,0.3818,,,,,,,,-0.20095,,,,0.29135,,0.273333333,0.247033333,,,,,,,,,,,,,,,,,,
2046,3/24/16,417.8,,,,,,,,,,,,0.024766667,,,,,,0,,,0.4431,0.22775,0.54705,0.65375,0.038583333,0.3911,,,,,,,,,,,,,,,,,
2047,3/25/16,416.47,,,,,,,,0,,,,,,0,,,,0.5719,,0,0.403,,0.6486,,0.20595,0,,,,,,,,,,,,,,,,,
2048,3/26/16,416.44,,,,,,,,,,,,0.4003,,,,,,0,,,,,,,0,0.1366,,,,,,,,,,,,,,,,,
2049,3/27/16,415.71,,,,0.9312,,,,,,,,,,,,,,0,,,0.3612,0.188228571,,,0.1204,,,,,,,,,,,,,,,,,,
2050,3/28/16,426.8,,,,,,,,0.08895,,0,,,,,,,,,,,-0.11235,0,,,0.2797,0,,,,,,,,,,,,,,,,,
2051,3/29/16,422.96,,,,,,0.23835,,0.5574,,,,,,,0.128,,,,,,0.17,,,,0.0363,0.1806,,,,,,,,,,,,,,,,,
2052,3/30/16,414,,,,,,0,,0.5574,,0,,,,,0.17715,,,0,,,0.8164,,0.1553,,0.032328571,0.13968,,,,,,,,,,,,,,,,,
2053,3/31/16,412.35,,,,,,,,,,,,,,0.2781,,,0,,,,0.3454,,,,0.287366667,0.2263,,,,,,,,,,,,,,,,,
2054,4/1/16,416.94,,,,0,,,,0.044475,,,,,,0.145066667,,,0,0.1591,,,0,,0,,0.523033333,0,,,,,,,,,,,,,,,,,
2055,4/2/16,416.25,,,,,,,,,,,,,,,,,,0,,,,,,,0.400575,,,,,,,,,,,,,,,,,,
2056,4/3/16,418.07,,,,,,,,,,,,,,0.6581,,0,,,,,,0,,,0.4588,,,,,,,,,,,,,,,,,,
2057,4/4/16,418.07,,,,,,,,,0.4019,0,,,,,,,,0.25,,0,,,,0,0.113333333,0.098666667,,,,,,,,,,,,,,,,,
2058,4/5/16,418.99,,0.5093,,,0.08895,,,0.6114,,,,,,0.7345,,,,0.45595,,,,,,-0.128,0,0,,,,,,,,,,,,,,,,,
2059,4/6/16,421.77,,,,,,0.4588,,,0.6369,,,,,,,,,,,,0,,,,0.152933333,0,,,,,,,,,,,,,,,,,
2060,4/7/16,421.09,,,,,,0.54825,,,,,,0.78955,,,,,,0,,,,,,0.4926,0.199657143,0.086116667,,,,,,,,,,,,,,,,,
2061,4/8/16,420.33,,,,,,,,0,0.22268,0.128,,,,0.9259,,,,0.17,,0,0.34,,0,,0,,,,,,,,,,,,,,,,,,
2062,4/9/16,422.2,,,,,,,,,,,,,,,,,,,,,0,,0.3804,0.11315,0,,,,,,,,,,,,,,,,,,
2063,4/10/16,417.73,,,,,,0,,,,,,,,,,,,0,,,0,-0.119833333,,,,0,,,,,,,,,,,,,,,,,
2064,4/11/16,421.63,,,,,,0,,0.3243,,,0.3182,,,,,-0.296,,,,,0.0386,,0.3612,0.3923,0.158818182,0.6696,,,,,,,,,,,,,,,,,
2065,4/12/16,420.69,,,,,,0.4678,,0,,,0.7777,,0,,0.4389,0.3793,,,,,0.05135,,0,,0.077733333,0.527533333,,,,,,,,,,,,,,,,,
2066,4/13/16,425.89,,0.6369,,,0.2732,0.445725,,0,,0,,,,0.17,,,0,0.4215,,,0,-0.1027,0.5719,,0,0.6486,,,,,,,,,,,,,,,,,
2067,4/14/16,424.61,,0,,,0.28595,,,0,,0.7263,,0.42035,,0,,,,,,,-0.02455,,0.6114,0.4404,0.12988,0.5719,,,,,,,,,,,,,,,,,
2068,4/15/16,423.76,,,,,,0.16406,,0.1204,,,,,,,,,,0,,,0,,-0.4404,0.4884,0.1351,,,,,,,,,,,,,,,,,,
2069,4/16/16,429.09,,,,,,,,,,,,,,,,,,,0,,,0.6249,,,0,0,,,,,,,,,,,,,,,,,
2070,4/17/16,429.43,,,,-0.102066667,,,,0,,,,,,,,,,,,,,0,,,0.4588,,,,,,,,,,,,,,,,,,
2071,4/18/16,425.71,,,,,,0.3612,,0.297375,,,,,,,,,,0,,-0.3612,,0.1526,,0.34,0.18993125,,,,,,,,,,,,,,,,,,
2072,4/19/16,427.28,,,,,,,,,,,,,,,,,,0,,,-0.007266667,,0.3652,0,0.202453846,0.066983333,,,,,,,,,,,,,,,,,
2073,4/20/16,435.91,,,,,,0.3182,,0.26335,,,0.354,0.02495,,,,,,0.47685,,,,0.4926,-0.150866667,,0.15608,-0.1204,,,,,,,,,,,,,,,,,
2074,4/21/16,442.34,,0.4871,,,,0,,,,,0.4199,,,,,,0,0,,,0,,,0.5255,0.2921,0.3225,,,,,,,,,,,,,,,,,
2075,4/22/16,451,,,,,,0.182533333,,,,,,,,,0.438733333,,,0.6369,,,,,,0.7003,0.40282,-0.2202,,,,,,,,,,,,,,,,,
2076,4/23/16,447.25,,,,-0.3595,,0,,,,,,,,,,,,0,,,,,,,0.4588,,,,,,,,,,,,,,,,,,
2077,4/24/16,451.29,,,,0,,,,,,,,,,,,,,-0.3818,,-0.4199,,0,,,-0.1366,,,,,,,,,,,,,,,,,,
2078,4/25/16,459.4,,,,,,,,0,0,,0.29699,,,0.4019,,,,0,,,0,,,,0.197475,,,,,,,,,,,,,,,,,,
